exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,103,8.254544258117676,157.6221875,6400,6400,0.07309837700035639,0.3414142030290849,0.31582979491262053,music80_04_tonality_103,1135.9400634765625,9.120829054154456e-05,1.0,7.573265611426905e-05,1.0
music80_04_tonality,104,8.258015632629395,157.74921875,6400,6400,0.07373412588165089,0.34195319483989545,0.31690131561168444,music80_04_tonality_104,1128.195556640625,9.248648711945862e-05,1.0,7.26493017282337e-05,1.0
music80_04_tonality,105,8.264168739318848,157.6453125,6400,6400,0.07134537256194222,0.3443261624360385,0.319202474684223,music80_04_tonality_105,1126.994140625,8.257773151854053e-05,1.0,7.405599171761423e-05,1.0
music80_04_tonality,106,8.258379936218262,157.31703125,6400,6400,0.07112234838335624,0.3440604334806111,0.3197949695002519,music80_04_tonality_106,1111.4100341796875,7.827000808902085e-05,1.0,7.781154272379354e-05,1.0
music80_04_tonality,107,8.270615577697754,157.2371875,6400,6400,0.07045684235785128,0.3456861390504695,0.32194197671419117,music80_04_tonality_107,1146.57470703125,7.685882883379236e-05,1.0,6.555957952514291e-05,1.0
music80_04_tonality,108,8.271040916442871,156.9728125,6400,6400,0.06737526288100383,0.34657856466794135,0.3231046567747529,music80_04_tonality_108,1152.6507568359375,0.00011607953638304025,1.0,6.74726179568097e-05,1.0
music80_04_tonality,109,8.27256965637207,156.7909375,6400,6400,0.06734561480607137,0.3478813318331699,0.32472521636363505,music80_04_tonality_109,1172.2271728515625,6.274052429944277e-05,1.0,6.117999146226794e-05,1.0
music80_04_tonality,110,8.274070739746094,156.74296875,32000,32000,0.06641602912939289,0.3475926553838898,0.3249199903641794,music80_04_tonality_110,1124.7685546875,6.138965545687824e-05,1.0,5.8575114962877706e-05,1.0
music80_04_tonality,111,8.266390800476074,156.88421875,6400,6400,0.06602316006678866,0.34765817625644785,0.32517901173975944,music80_04_tonality_111,1134.4588623046875,5.992495789541863e-05,1.0,5.53268582734745e-05,1.0
music80_04_tonality,112,8.278120040893555,156.61140625,6400,6400,0.06477296765821189,0.34811604305802435,0.3262934276288294,music80_04_tonality_112,1132.9541015625,0.00010871220729313791,1.0,5.460382453748025e-05,1.0
music80_04_tonality,113,8.27193832397461,156.6578125,6400,6400,0.06391503206924995,0.34717578731523047,0.32578391301282894,music80_04_tonality_113,1126.908447265625,5.565007450059056e-05,1.0,0.00039288162952288985,1.0
music80_04_tonality,114,8.278033256530762,156.5484375,6400,6400,0.06370978632677997,0.34881846805216055,0.3274015727040269,music80_04_tonality_114,1151.094482421875,6.207331171026453e-05,1.0,5.817927740281448e-05,1.0
music80_04_tonality,115,8.278743743896484,156.3896875,6400,6400,0.06182494080593086,0.34976239559013655,0.32884965497046914,music80_04_tonality_115,1142.923828125,5.0042846851283684e-05,1.0,5.451027027447708e-05,1.0
music80_04_tonality,116,8.27599811553955,156.19734375,6400,6400,0.06128199582105677,0.35169347223680264,0.3309300912385511,music80_04_tonality_116,1123.14013671875,0.00011949206236749887,1.0,5.691283877240494e-05,1.0
music80_04_tonality,117,8.272884368896484,156.1678125,6400,6400,0.060690949040624054,0.35276875649238454,0.33289308093660996,music80_04_tonality_117,1154.9873046875,5.185348345548846e-05,1.0,5.5808122851885855e-05,1.0
music80_04_tonality,118,8.268346786499023,156.0365625,6400,6400,0.05896219415269023,0.35522031188168446,0.33569715321344373,music80_04_tonality_118,1128.72314453125,4.9003760068444535e-05,1.0,4.850231925956905e-05,1.0
music80_04_tonality,119,8.274645805358887,155.90078125,6400,6400,0.05860620249374067,0.35624237038951007,0.3368585629302809,music80_04_tonality_119,1148.3148193359375,7.794170232955366e-05,1.0,5.7087483583018184e-05,1.0
music80_04_tonality,120,8.270654678344727,155.76209375,32000,32000,0.057884106121196384,0.3587430202514439,0.33957662033837865,music80_04_tonality_120,1135.94091796875,4.993515904061496e-05,1.0,5.103737930767238e-05,1.0
music80_04_tonality,121,8.264958381652832,155.63921875,6400,6400,0.05754872745213966,0.3601108764586739,0.3416039425686712,music80_04_tonality_121,1132.439697265625,5.1425555284367874e-05,1.0,3.9550053770653903e-05,1.0
