exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2
music80_06_melodicity,135,8.214380264282227,41.26125,6400,5785,0.05282833206532274,0.4714433781682257,0.40793744859858194,music80_06_melodicity_135,275.95513916015625,3.535312134772539e-05,1.0,3.449241194175556e-05,1.0,3.434577592997812e-05,1.0
music80_06_melodicity,136,8.199584007263184,40.87625,6400,5729,0.0534936458818977,0.4735555037236098,0.4108723318716021,music80_06_melodicity_136,273.67730712890625,4.044586239615455e-05,1.0,2.9206166800577193e-05,1.0,2.9991237170179375e-05,1.0
music80_06_melodicity,137,8.197203636169434,40.95609375,6400,5709,0.04984063170206711,0.4801579736229085,0.41639125746798955,music80_06_melodicity_137,233.7442626953125,3.1930390832712874e-05,1.0,2.63291167357238e-05,1.0,3.0309282010421157e-05,1.0
music80_06_melodicity,138,8.16842269897461,39.75765625,6400,5650,0.05219475452208181,0.48362422906877156,0.41970386149726296,music80_06_melodicity_138,239.45010375976562,2.7691196009982377e-05,1.0,2.7790685635409318e-05,1.0,2.7038349799113348e-05,1.0
music80_06_melodicity,139,8.163512229919434,39.656875,6400,5577,0.05026948512403646,0.4880952404111347,0.4249734733406938,music80_06_melodicity_139,264.369873046875,2.6548832465778105e-05,1.0,2.966945612570271e-05,1.0,3.820402707788162e-05,1.0
music80_06_melodicity,140,8.14343547821045,39.359375,32000,25977,0.04783963747031288,0.4965724614998947,0.4331778504006747,music80_06_melodicity_140,233.58441162109375,2.6284098566975445e-05,1.0,4.5833025069441646e-05,1.0,2.4635686713736504e-05,1.0
music80_06_melodicity,141,8.10972785949707,38.46203125,6400,5455,0.04623511445523554,0.5008003340254422,0.439874977342459,music80_06_melodicity_141,236.0767059326172,2.3073276679497212e-05,1.0,2.301789390912745e-05,1.0,4.8883674026001245e-05,1.0
music80_06_melodicity,142,8.128718376159668,38.31921875,6400,5420,0.046808028874330256,0.5057281430055991,0.4422289133428518,music80_06_melodicity_142,251.98696899414062,2.4067669073701836e-05,1.0,2.40565186686581e-05,1.0,3.179506165906787e-05,1.0
music80_06_melodicity,143,8.111842155456543,38.7934375,6400,5375,0.04292191648529378,0.5094240223296738,0.44787596313916384,music80_06_melodicity_143,215.3332061767578,2.5925168301910162e-05,1.0,2.522591057640966e-05,1.0,2.1251480575301684e-05,1.0
music80_06_melodicity,144,8.095398902893066,37.52296875,6400,5315,0.04330707829172189,0.5166138448425371,0.4535935670363327,music80_06_melodicity_144,226.41465759277344,2.2143112801131792e-05,1.0,2.082962600979954e-05,1.0,2.1104602637933567e-05,1.0
