exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1,D_loss_2,Accuracy_2,D_loss_3,Accuracy_3,D_loss_4,Accuracy_4
music80_10_tonality,107,8.225432395935059,149.44578125,6400,6289,0.32937198795856615,0.09645142654492476,0.04580763669042007,music80_10_tonality_107,0.09561105072498322,0.00016226379375439137,1.0,0.00016077715554274619,1.0,0.00015593470016028732,1.0,0.00014674756675958633,1.0,0.0001484653475927189,1.0
music80_10_tonality,108,8.23095417022705,149.10859375,6400,6316,0.3292646367777125,0.09721279995750315,0.04721267756574999,music80_10_tonality_108,0.2161400467157364,0.0002922872663475573,1.0,0.00034683584817685187,1.0,0.000392993853893131,1.0,0.00028907350497320294,1.0,0.0004747833008877933,1.0
music80_10_tonality,109,8.229365348815918,150.02484375,6400,6299,0.32694803835088265,0.09630262661435186,0.044955176089210874,music80_10_tonality_109,0.05320527404546738,0.0002740011550486088,1.0,0.0003447694762144238,1.0,0.00025626239948906004,1.0,0.000250781886279583,1.0,0.00024475864483974874,1.0
music80_10_tonality,110,8.225179672241211,150.50434375,32000,31286,0.33147793705164724,0.09722850130268508,0.045748885127810536,music80_10_tonality_110,0.14228738844394684,0.0002475167566444725,1.0,0.00023964550928212702,1.0,0.00023638441052753478,1.0,0.0002308005787199363,1.0,0.00023273420811165124,1.0
music80_10_tonality,111,8.220656394958496,151.04390625,6400,6302,0.33250659460144233,0.09625735477848175,0.04468080667733883,music80_10_tonality_111,0.11780041456222534,0.00023070395400281996,1.0,0.00022676105436403304,1.0,0.0002159416617359966,1.0,0.0002858743246179074,1.0,0.000549675605725497,1.0
music80_10_tonality,112,8.236621856689453,149.30140625,6400,6316,0.33298993456607273,0.09609976333539719,0.04512661219765777,music80_10_tonality_112,0.11015935987234116,0.00021616539743263274,1.0,0.00020688868244178593,1.0,0.00019866719958372414,1.0,0.00027925349422730505,1.0,0.00030341075034812093,1.0
music80_10_tonality,113,8.221941947937012,152.40640625,6400,6298,0.33393181121523874,0.09452719199085671,0.04500647265679732,music80_10_tonality_113,2.375983715057373,0.00030817571678198874,1.0,0.00028827949427068233,1.0,0.0003100399044342339,1.0,0.0003059790760744363,1.0,0.00028742023278027773,1.0
music80_10_tonality,114,8.239150047302246,150.45984375,6400,6294,0.33291613680837884,0.09742648904675683,0.04562197425451656,music80_10_tonality_114,0.014682591892778873,0.0002790464786812663,1.0,0.000277819752227515,1.0,0.000272014964139089,1.0,0.04271024465560913,1.0,0.0007231794879771769,1.0
music80_10_tonality,115,8.228180885314941,153.62484375,6400,6305,0.3367067596517448,0.09645968606066564,0.04523410671244675,music80_10_tonality_115,6.442142486572266,0.0003599763149395585,1.0,0.0003635611501522362,1.0,0.0006016877596266568,1.0,0.00033080432331189513,1.0,0.00031676323851570487,1.0
music80_10_tonality,116,8.24233341217041,149.8984375,6400,6291,0.33999468257407917,0.096422257619052,0.04472833460278007,music80_10_tonality_116,0.10581950098276138,0.0003137752937618643,1.0,0.000305599212879315,1.0,0.0003004308382514864,1.0,0.00031150010181590915,1.0,0.0002927718742284924,1.0
music80_10_tonality,117,8.257641792297363,145.9365625,6400,6270,0.3385985134521683,0.0945579457854981,0.044413291297048775,music80_10_tonality_117,0.04166623577475548,0.0002967851178254932,1.0,0.00028578663477674127,1.0,0.0002904656284954399,1.0,0.00037038332084193826,1.0,0.0024260005448013544,1.0
music80_10_tonality,118,8.303277969360352,142.0765625,6400,6285,0.3364936895937344,0.09527077894725303,0.04468866417438529,music80_10_tonality_118,0.009025097824633121,0.0002787434495985508,1.0,0.00027321570087224245,1.0,0.0002939400146715343,1.0,0.00030626566149294376,1.0,0.0002888085728045553,1.0
